Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,22.124950408935547,19.82750701904297,21.372005462646484,21.140331268310547,480673.0,21.140331268310547
2015-01-05,21.140331268310547,20.223285675048828,21.140331268310547,20.46461296081543,2434653.0,20.46461296081543
2015-01-06,21.207902908325195,20.213632583618164,20.31981658935547,20.522531509399414,2351157.0,20.522531509399414
2015-01-07,20.686634063720703,20.078487396240234,20.638368606567383,20.31981658935547,378530.0,20.31981658935547
2015-01-08,20.261898040771484,19.306238174438477,20.261898040771484,19.653751373291016,431881.0,19.653751373291016
2015-01-09,19.82750701904297,19.383464813232422,19.59583282470703,19.692363739013672,239404.0,19.692363739013672
2015-01-12,19.75993537902832,18.997339248657227,19.460689544677734,19.209707260131836,231324.0,19.209707260131836
2015-01-13,19.682710647583008,19.093870162963867,19.49930191040039,19.325544357299805,224176.0,19.325544357299805
2015-01-14,19.634445190429688,18.11890411376953,19.31589126586914,19.113176345825195,520349.0,19.113176345825195
2015-01-15,19.373811721801758,18.649826049804688,18.987686157226562,19.190401077270508,393655.0,19.190401077270508
2015-01-16,19.344850540161133,18.765663146972656,19.016645431518555,19.325544357299805,391065.0,19.325544357299805
2015-01-19,19.441383361816406,19.05525779724121,19.26762580871582,19.07456398010254,958239.0,19.07456398010254
2015-01-20,19.31589126586914,18.997339248657227,19.209707260131836,19.248319625854492,263645.0,19.248319625854492
2015-01-21,19.895078659057617,19.093870162963867,19.113176345825195,19.885425567626953,275662.0,19.885425567626953
2015-01-22,21.40096664428711,19.77924156188965,19.788894653320312,21.314088821411133,358847.0,21.314088821411133
2015-01-23,22.13460350036621,21.256168365478516,21.30443572998047,22.01876449584961,375526.0,22.01876449584961
2015-01-26,22.163562774658203,21.256168365478516,22.01876449584961,22.163562774658203,264888.0,22.163562774658203
2015-01-27,22.10564422607422,21.043800354003906,21.92223358154297,21.333393096923828,254736.0,21.333393096923828
2015-01-28,21.536109924316406,20.696287155151367,21.092065811157227,21.4299259185791,170514.0,21.4299259185791
2015-01-29,22.10564422607422,20.696287155151367,21.207902908325195,22.009111404418945,265717.0,22.009111404418945
2015-01-30,22.39523696899414,21.323741912841797,21.787090301513672,21.825702667236328,405050.0,21.825702667236328
2015-02-02,22.482114791870117,22.028419494628906,22.404890060424805,22.23113441467285,246448.0,22.23113441467285
2015-02-03,22.684831619262695,21.478191375732422,22.44350242614746,21.980152130126953,274522.0,21.980152130126953
2015-02-04,22.684831619262695,21.719518661499023,22.34697151184082,22.20217514038086,252146.0,22.20217514038086
2015-02-05,22.124950408935547,21.536109924316406,21.989805221557617,21.796743392944336,175487.0,21.796743392944336
2015-02-06,21.787090301513672,20.503225326538086,21.439577102661133,21.0727596282959,211434.0,21.0727596282959
2015-02-09,21.178943634033203,20.31981658935547,20.676982879638672,21.178943634033203,413855.0,21.178943634033203
2015-02-10,21.275474548339844,19.914384841918945,21.188596725463867,20.27155113220215,238368.0,20.27155113220215
2015-02-11,20.175020217895508,18.881502151489258,20.175020217895508,19.180747985839844,391272.0,19.180747985839844
2015-02-12,19.2193603515625,18.244396209716797,19.132482528686523,18.862194061279297,505018.0,18.862194061279297
2015-02-13,19.586179733276367,18.505029678344727,18.95872688293457,19.238666534423828,254529.0,19.238666534423828
2015-02-18,20.261898040771484,19.61513900756836,19.61513900756836,19.885425567626953,125244.0,19.885425567626953
2015-02-19,20.648021697998047,19.306238174438477,19.981956481933594,20.281204223632812,298763.0,20.281204223632812
2015-02-20,20.34877586364746,19.711669921875,20.310163497924805,19.866119384765625,171343.0,19.866119384765625
2015-02-23,19.914384841918945,19.17109489440918,19.624792098999023,19.49930191040039,305497.0,19.49930191040039
2015-02-24,19.914384841918945,19.132482528686523,19.132482528686523,19.306238174438477,331809.0,19.306238174438477
2015-02-25,19.422075271606445,18.620866775512695,19.364158630371094,19.113176345825195,226662.0,19.113176345825195
2015-02-26,19.49930191040039,19.10352325439453,19.17109489440918,19.306238174438477,285399.0,19.306238174438477
2015-02-27,20.175020217895508,19.238666534423828,19.306238174438477,19.306238174438477,571214.0,19.306238174438477
2015-03-02,19.66340446472168,19.180747985839844,19.49930191040039,19.180747985839844,411162.0,19.180747985839844
2015-03-03,20.290857315063477,19.238666534423828,19.45103645324707,19.257972717285156,583852.0,19.257972717285156
2015-03-04,20.46461296081543,19.257972717285156,19.257972717285156,20.46461296081543,365166.0,20.46461296081543
2015-03-05,20.734901428222656,19.557220458984375,20.39704132080078,19.64409828186035,621353.0,19.64409828186035
2015-03-06,19.87577247619629,19.441383361816406,19.80820083618164,19.64409828186035,287057.0,19.64409828186035
2015-03-09,19.711669921875,19.393117904663086,19.45103645324707,19.64409828186035,307154.0,19.64409828186035
2015-03-10,19.460689544677734,18.331274032592773,19.31589126586914,18.881502151489258,607368.0,18.881502151489258
2015-03-11,19.035951614379883,18.56294822692871,18.833236694335938,18.823583602905273,351285.0,18.823583602905273
2015-03-12,20.870044708251953,19.02629852294922,19.02629852294922,20.25224494934082,467620.0,20.25224494934082
2015-03-13,21.236862182617188,18.53398895263672,20.46461296081543,19.721323013305664,696355.0,19.721323013305664
2015-03-16,19.75993537902832,18.36988639831543,19.306238174438477,18.456764221191406,470521.0,18.456764221191406
2015-03-17,19.190401077270508,18.4857234954834,18.804277420043945,18.4857234954834,319275.0,18.4857234954834
2015-03-18,18.727052688598633,17.887229919433594,18.4857234954834,18.051332473754883,265095.0,18.051332473754883
2015-03-19,18.147863388061523,17.5011043548584,17.954801559448242,17.8582706451416,278977.0,17.8582706451416
2015-03-20,18.601560592651367,17.76173973083496,17.76173973083496,17.8582706451416,573286.0,17.8582706451416
2015-03-23,19.10352325439453,18.234743118286133,18.263702392578125,18.784969329833984,171654.0,18.784969329833984
2015-03-24,19.277278900146484,17.887229919433594,18.997339248657227,18.147863388061523,280841.0,18.147863388061523
2015-03-25,18.398845672607422,17.259777069091797,18.147863388061523,17.414226531982422,333052.0,17.414226531982422
2015-03-26,17.414226531982422,16.313772201538086,17.414226531982422,16.313772201538086,579398.0,16.313772201538086
2015-03-27,16.217241287231445,15.695972442626953,16.09174919128418,15.821462631225586,417481.0,15.821462631225586
2015-03-30,17.71347427368164,15.92764663696289,15.92764663696289,17.5011043548584,798601.0,17.5011043548584
2015-03-31,19.788894653320312,17.018449783325195,17.018449783325195,19.49930191040039,3373106.0,19.49930191040039
2015-04-01,22.926158905029297,19.54756736755371,19.54756736755371,20.56114387512207,1333351.0,20.56114387512207
2015-04-02,22.36627769470215,19.837160110473633,20.802471160888672,21.130678176879883,954406.0,21.130678176879883
2015-04-06,22.67517852783203,20.976228713989258,21.4299259185791,21.835355758666992,1093118.0,21.835355758666992
2015-04-07,21.92223358154297,20.36808204650879,21.816049575805664,20.36808204650879,367653.0,20.36808204650879
2015-04-08,21.603681564331055,20.339122772216797,20.36808204650879,21.333393096923828,510612.0,21.333393096923828
2015-04-09,22.482114791870117,21.275474548339844,21.507150650024414,21.478191375732422,356465.0,21.478191375732422
2015-04-10,22.20217514038086,21.38166046142578,21.574722290039062,22.10564422607422,371071.0,22.10564422607422
2015-04-13,24.403085708618164,22.15390968322754,22.2987060546875,24.335514068603516,1148022.0,24.335514068603516
2015-04-14,24.760250091552734,23.283323287963867,24.663719177246094,23.49569320678711,773843.0,23.49569320678711
2015-04-15,25.82209587097168,23.563264846801758,23.669448852539062,25.44562339782715,675222.0,25.44562339782715
2015-04-16,25.677297592163086,24.62510871887207,24.856782913208008,25.09811019897461,343930.0,25.09811019897461
2015-04-17,25.320131301879883,24.34516716003418,24.760250091552734,25.320131301879883,451460.0,25.320131301879883
2015-04-20,25.80278778076172,24.48996353149414,25.213947296142578,25.59041976928711,732405.0,25.59041976928711
2015-04-22,27.318328857421875,25.300825119018555,25.484235763549805,27.02873420715332,443483.0,27.02873420715332
2015-04-23,27.154224395751953,25.870359420776367,26.83567237854004,25.870359420776367,844493.0,25.870359420776367
